legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
e9406a167a5c5d87adad6210012a354a,2022-06-10,2022-08-09,ORD,DFW,NVAHZNN3,PT12H24M,1,False,False,False,151.63,192.2,7,2100.0,1660095000||1660125300,2022-08-09T20:30:00.000-05:00||2022-08-10T05:55:00.000-04:00,1660102440||1660139640,2022-08-09T23:34:00.000-04:00||2022-08-10T08:54:00.000-05:00,LGA||DFW,ORD||LGA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,7440||14340,720||1380,coach||coach
16e7853bc9d15f836a29ab136a32b295,2022-05-21,2022-06-23,EWR,DEN,HAA0OHEN,PT4H12M,0,False,False,True,375.81,418.6,7,1621.0,1655985540,2022-06-23T07:59:00.000-04:00,1656000660,2022-06-23T10:11:00.000-06:00,DEN,EWR,United,UA,Boeing 737-900,15120,1621,coach
2a57dcb3824f46d9826e282931a13f80,2022-05-02,2022-06-22,LGA,CLT,NVAHZNN3,PT4H25M,0,False,False,False,124.65,157.6,7,548.0,1655892000||1655902080,2022-06-22T06:00:00.000-04:00||2022-06-22T08:48:00.000-04:00,1655897100||1655907900,2022-06-22T07:25:00.000-04:00||2022-06-22T10:25:00.000-04:00,DCA||CLT,LGA||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,5100||5820,221||327,coach||coach
3857d31ef227f1d13529d8ce564e55c9,2022-06-29,2022-07-20,DFW,ATL,V0AIZNN1,PT2H12M,0,False,False,True,213.95,244.6,7,725.0,1658354700,2022-07-20T17:05:00.000-05:00,1658362620,2022-07-20T20:17:00.000-04:00,ATL,DFW,American Airlines,AA,Airbus A321,7920,725,coach
b4c280bae1af13c180ab47516c7c68fc,2022-07-23,2022-08-22,JFK,ORD,KAVOA0MQ,PT8H30M,0,False,False,False,519.07,581.6,9,2027.0,1661180400||1661200140,2022-08-22T11:00:00.000-04:00||2022-08-22T16:29:00.000-04:00,1661190840||1661211000,2022-08-22T13:54:00.000-04:00||2022-08-22T18:30:00.000-05:00,TPA||ORD,JFK||TPA,Delta||United,DL||UA,Airbus A319||Boeing 737 MAX 9,10440||10860,1020||1007,coach||coach
7d82e53ae62e86f9bceab33eed478625,2022-09-18,2022-10-08,DEN,CLT,QA7NA0MQ,PT7H10M,0,False,False,False,271.63,315.6,9,1435.0,1665234000||1665255540,2022-10-08T07:00:00.000-06:00||2022-10-08T14:59:00.000-04:00,1665244140||1665259800,2022-10-08T11:49:00.000-04:00||2022-10-08T16:10:00.000-04:00,ATL||CLT,DEN||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 717,10140||4260,1207||228,coach||coach
7e34fa86ee5d5054abce56e26ed575e7,2022-05-07,2022-05-23,PHL,CLT,HAA4ADEN,PT9H31M,0,False,False,False,328.37,382.2,1,642.0,1653304320||1653331320,2022-05-23T07:12:00.000-04:00||2022-05-23T14:42:00.000-04:00,1653307200||1653338580,2022-05-23T08:00:00.000-04:00||2022-05-23T16:43:00.000-04:00,EWR||CLT,PHL||EWR,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets),2880||7260,97||545,coach||coach
3b8d0aadcd4cad4929265d2f653a3447,2022-07-05,2022-09-03,ORD,DFW,VNR,PT6H56M,0,False,False,False,111.0,218.58,0,,1662232800||1662247500,2022-09-03T14:20:00.000-05:00||2022-09-03T19:25:00.000-04:00,1662242700||1662257760,2022-09-03T18:05:00.000-04:00||2022-09-03T21:16:00.000-05:00,TPA||DFW,ORD||TPA,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||,9900||10260,None||None,coach||coach
0885b0f31cd14f42f669ed67657f1567,2022-09-30,2022-10-17,LAX,DEN,TAA4AKDS,PT11H38M,1,False,False,False,218.61,264.21,2,1184.0,1666062300||1666096200,2022-10-17T20:05:00.000-07:00||2022-10-18T05:30:00.000-07:00,1666067940||1666104180,2022-10-17T21:39:00.000-07:00||2022-10-18T08:43:00.000-06:00,RNO||DEN,LAX||RNO,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A320,5640||7980,392||792,coach||coach
8dcc239df17bfe6b2896f8fa3d1e0601,2022-05-23,2022-06-06,SFO,DFW,LH0OAVMN,PT7H10M,1,False,False,False,413.96,468.61,5,2342.0,1654570200||1654582200,2022-06-06T19:50:00.000-07:00||2022-06-06T23:10:00.000-07:00,1654578000||1654596000,2022-06-06T22:00:00.000-07:00||2022-06-07T05:00:00.000-05:00,SEA||DFW,SFO||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-800||Boeing 737-900,7800||13800,679||1663,coach||coach
ba92b2d4bbc4260d0f15445dcc717ef9,2022-06-10,2022-08-07,EWR,LAX,QAA0PHEN,PT5H50M,0,False,False,True,346.05,386.6,9,2458.0,1659875700,2022-08-07T08:35:00.000-04:00,1659896700,2022-08-07T11:25:00.000-07:00,LAX,EWR,United,UA,,21000,2458,coach
4ee61bb237c04fb13e2e718e7c5860e5,2022-07-29,2022-09-13,JFK,DFW,KA0NA0MQ,PT8H39M,0,False,False,False,499.54,565.11,9,1712.0,1663091100||1663102500||1663117500,2022-09-13T13:45:00.000-04:00||2022-09-13T16:55:00.000-04:00||2022-09-13T20:05:00.000-05:00,1663097940||1663113480||1663122240,2022-09-13T15:39:00.000-04:00||2022-09-13T18:58:00.000-05:00||2022-09-13T21:24:00.000-05:00,RDU||IAH||DFW,JFK||RDU||IAH,Delta||United||United,DL||UA||UA,Canadair Regional Jet 900||Embraer 175 (Enhanced Winglets)||Boeing 737-800,6840||10980||4740,434||1045||233,coach||coach||coach
6bbb2c13c322438f25d2a8f477bc0189,2022-09-19,2022-09-20,LGA,ATL,KA0NX0MQ,PT2H30M,0,False,False,True,227.91,259.6,9,762.0,1663700400,2022-09-20T15:00:00.000-04:00,1663709400,2022-09-20T17:30:00.000-04:00,ATL,LGA,Delta,DL,Airbus A320,9000,762,coach
689d4af1f10722363ea38dc417f61057,2022-08-15,2022-10-03,PHL,LAX,S0AGZNN1,PT7H51M,0,False,False,False,322.79,370.6,7,2442.0,1664818740||1664841900,2022-10-03T13:39:00.000-04:00||2022-10-03T17:05:00.000-07:00,1664836980||1664847000,2022-10-03T15:43:00.000-07:00||2022-10-03T18:30:00.000-07:00,PHX||LAX,PHL||PHX,American Airlines||American Airlines,AA||AA,||Boeing 737-800,18240||5100,2072||370,coach||coach
9371e42e22a0074f742403ad6183d875,2022-06-29,2022-07-07,PHL,LAX,WAA7AFEN,PT7H46M,0,False,False,False,238.14,279.6,1,2417.0,1657189800||1657201740,2022-07-07T06:30:00.000-04:00||2022-07-07T08:49:00.000-05:00,1657198080||1657217760,2022-07-07T07:48:00.000-05:00||2022-07-07T11:16:00.000-07:00,ORD||LAX,PHL||ORD,United||United,UA||UA,Boeing 737 MAX 9||Boeing 737-900,8280||16020,672||1745,coach||coach
49457b8cf11a73a6f77d6d5aaa658ea6,2022-08-07,2022-08-12,CLT,DFW,V0AWZNN1,PT7H12M,0,False,False,False,311.63,357.1,7,939.0,1660330380||1660350600,2022-08-12T14:53:00.000-04:00||2022-08-12T19:30:00.000-05:00,1660336740||1660356300,2022-08-12T15:39:00.000-05:00||2022-08-12T21:05:00.000-05:00,MEM||DFW,CLT||MEM,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A319,6360||5700,512||427,coach||coach
fb49a9ddf88b8273c74565aa43c87a36,2022-05-04,2022-06-02,LAX,ATL,B01PXP5,PT6H18M,1,False,False,False,512.01,574.01,4,2034.0,1654225740||1654237800,2022-06-02T20:09:00.000-07:00||2022-06-03T00:30:00.000-06:00,1654234020||1654248420,2022-06-02T23:27:00.000-06:00||2022-06-03T05:27:00.000-04:00,DEN||ATL,ONT||DEN,Frontier Airlines||Frontier Airlines,F9||F9,||,8280||10620,827||1207,coach||coach
52470814c65728859035ceb2a7cdb584,2022-07-10,2022-07-28,LAX,JFK,MH7AUEY5,PT5H47M,0,False,False,True,326.05,365.1,5,2458.0,1659021000,2022-07-28T08:10:00.000-07:00,1659041820,2022-07-28T16:57:00.000-04:00,JFK,LAX,American Airlines,AA,Airbus A321,20820,2458,coach
49ddc91ec2396df7cc737702a7f4ee36,2022-06-16,2022-06-21,LGA,DTW,G3AGZNN1,PT4H7M,0,False,False,False,164.65,200.6,7,612.0,1655812800||1655821500,2022-06-21T08:00:00.000-04:00||2022-06-21T10:25:00.000-04:00,1655817720||1655827620,2022-06-21T09:22:00.000-04:00||2022-06-21T12:07:00.000-04:00,DCA||DTW,LGA||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||Canadair Regional Jet 900,4920||6120,221||391,coach||coach
708f343c5102b9ff698e4b52e4d79126,2022-08-15,2022-09-11,ORD,JFK,QH0JUEL1,PT2H27M,0,False,False,True,287.44,323.6,7,720.0,1662930180,2022-09-11T16:03:00.000-05:00,1662939000,2022-09-11T19:30:00.000-04:00,JFK,ORD,JetBlue Airways,B6,Embraer 190,8820,720,coach
4ade8168a6325e37765594dab96df628,2022-08-22,2022-09-12,LAX,SFO,TAA7AFBN,PT1H27M,0,True,False,True,73.49,93.6,9,339.0,1663038000,2022-09-12T20:00:00.000-07:00,1663043220,2022-09-12T21:27:00.000-07:00,SFO,LAX,United,UA,Airbus A320,5220,339,coach
0f774e9a10da984c70ec9c91eac1f439,2022-04-28,2022-06-13,JFK,SFO,MH0OAVMN,PT6H29M,0,False,False,True,366.51,408.6,7,2566.0,1655165700,2022-06-13T20:15:00.000-04:00,1655189040,2022-06-13T23:44:00.000-07:00,SFO,JFK,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,23340,2566,coach
d7094c3ae8f6a4e1b3c26c94176eac50,2022-08-28,2022-08-29,OAK,EWR,JASR,PT11H8M,1,False,False,False,984.56,1082.0,4,3069.0,1661823840||1661845500,2022-08-29T18:44:00.000-07:00||2022-08-30T00:45:00.000-07:00,1661831100||1661863920,2022-08-29T20:45:00.000-07:00||2022-08-30T08:52:00.000-04:00,SEA||EWR,OAK||SEA,Alaska Airlines||United,AS||UA,Embraer 175||Boeing 737 MAX 8,7260||18420,672||2397,business||coach
fbf1718e01f5823752be363d536e0124,2022-08-01,2022-08-08,LAX,LGA,UA7UA0BC,PT7H45M,0,True,False,False,203.72,242.6,9,2470.0,1659977100||1659998580,2022-08-08T09:45:00.000-07:00||2022-08-08T18:43:00.000-04:00,1659993000||1660005000,2022-08-08T17:10:00.000-04:00||2022-08-08T20:30:00.000-04:00,DTW||LGA,LAX||DTW,Delta||Delta,DL||DL,Airbus A321||Airbus A319,15900||6420,1985||485,coach||coach
7e50279ba45474570d1910e08e867139,2022-09-21,2022-10-08,CLT,EWR,QAUOA0MQ,PT6H,0,False,False,False,265.12,307.1,9,990.0,1665223500||1665238920,2022-10-08T06:05:00.000-04:00||2022-10-08T10:22:00.000-04:00,1665230100||1665245100,2022-10-08T07:55:00.000-04:00||2022-10-08T12:05:00.000-04:00,DTW||EWR,CLT||DTW,Delta||Delta,DL||DL,Boeing 717||Boeing 717,6600||6180,505||485,coach||coach
888b076c7ca121e0b1c43bfcb91f2a54,2022-05-09,2022-06-23,IAD,DFW,V3AIZNN1,PT5H17M,0,False,False,False,275.35,318.1,4,1257.0,1655982060||1655990760,2022-06-23T07:01:00.000-04:00||2022-06-23T09:26:00.000-04:00,1655987040||1656001080,2022-06-23T08:24:00.000-04:00||2022-06-23T11:18:00.000-05:00,CLT||DFW,IAD||CLT,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,4980||10320,327||930,coach||coach
62dec5253d2e8a81b60800d156b4b7a2,2022-06-29,2022-07-09,IAD,ORD,MAA0OKEN,PT2H16M,0,False,False,True,459.53,508.6,9,594.0,1657402080,2022-07-09T17:28:00.000-04:00,1657410240,2022-07-09T18:44:00.000-05:00,ORD,IAD,United,UA,Airbus A320,8160,594,coach
5ae5438eece553f571838f374900a439,2022-07-09,2022-08-01,ATL,JFK,VAVSA0BC,PT2H30M,0,True,False,True,50.23,68.6,9,762.0,1659403740,2022-08-01T21:29:00.000-04:00,1659412740,2022-08-01T23:59:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,9000,762,coach
36620378f64082550881d2aae1305265,2022-08-27,2022-09-22,DFW,EWR,V7AJZNN1,PT3H28M,0,False,False,True,192.56,221.6,1,1380.0,1663862520,2022-09-22T11:02:00.000-05:00,1663875000,2022-09-22T15:30:00.000-04:00,EWR,DFW,JetBlue Airways,B6,Airbus A321,12480,1380,coach
9a5006195cf4543c8898bf7b33884cd5,2022-08-08,2022-09-04,OAK,BOS,KAUOA0MC,PT12H50M,0,False,False,False,575.81,647.1,4,3394.0,1662296400||1662307800||1662328440,2022-09-04T06:00:00.000-07:00||2022-09-04T10:10:00.000-06:00||2022-09-04T16:54:00.000-05:00,1662303180||1662318900||1662342600,2022-09-04T08:53:00.000-06:00||2022-09-04T14:15:00.000-05:00||2022-09-04T21:50:00.000-04:00,SLC||IAH||BOS,OAK||SLC||IAH,Delta||Delta||United,DL||DL||UA,Airbus A220-100||Airbus A220-100||Airbus A319,6780||11100||14160,588||1204||1602,coach||coach||coach
d776fa692c036d0ac03923dc59c1ef30,2022-09-25,2022-10-04,SFO,DTW,KA7QA0MQ,PT6H51M,0,False,False,False,450.23,507.6,7,2119.0,1664912040||1664930400,2022-10-04T12:34:00.000-07:00||2022-10-04T19:40:00.000-05:00,1664925060||1664936700,2022-10-04T18:11:00.000-05:00||2022-10-04T22:25:00.000-04:00,MSP||DTW,SFO||MSP,Delta||Delta,DL||DL,Airbus A321||Airbus A321,13020||6300,1586||533,coach||coach
c8f99cc06a49510c715596def3415d7b,2022-08-30,2022-09-21,MIA,DFW,OVAJZNN3,PT10H53M,1,False,False,False,165.58,207.2,7,1289.0,1663811100||1663846200,2022-09-21T21:45:00.000-04:00||2022-09-22T06:30:00.000-05:00,1663822140||1663850280,2022-09-21T23:49:00.000-05:00||2022-09-22T07:38:00.000-05:00,AUS||DFW,MIA||AUS,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,11040||4080,1106||183,coach||coach
5addecb5ac8367a381cae8175e19f7ff,2022-07-10,2022-08-16,DEN,ORD,KAVOA0MC,PT6H26M,0,False,False,False,246.51,288.6,9,1631.0,1660681800||1660693500,2022-08-16T14:30:00.000-06:00||2022-08-16T17:45:00.000-06:00,1660687440||1660704960,2022-08-16T16:04:00.000-06:00||2022-08-16T21:56:00.000-05:00,SLC||ORD,DEN||SLC,Delta||Delta,DL||DL,Airbus A320||Airbus A320,5640||11460,380||1251,coach||coach
49983b48d3128250dcf55541745dd191,2022-06-02,2022-07-07,BOS,SFO,VH0AUEL1,PT11H43M,1,False,False,False,364.66,415.61,7,3821.0,1657224000||1657245300,2022-07-07T16:00:00.000-04:00||2022-07-07T21:55:00.000-04:00,1657236840||1657266180,2022-07-07T19:34:00.000-04:00||2022-07-08T00:43:00.000-07:00,FLL||SFO,BOS||FLL,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A321||Airbus A319-321,12840||20880,1241||2580,coach||coach
8b7329d28c1de0f00086c0000031ef3a,2022-04-23,2022-05-08,BOS,DTW,MC3AUEY5,PT2H12M,0,False,False,True,208.37,238.6,4,622.0,1652056260,2022-05-08T20:31:00.000-04:00,1652064180,2022-05-08T22:43:00.000-04:00,DTW,BOS,American Airlines,AA,Embraer 190,7920,622,coach
cb8acf5fd382cd62c495c400b286a740,2022-07-04,2022-07-25,LGA,OAK,QAA0PQEN,PT14H35M,0,False,False,False,489.31,559.71,9,2807.0,1658745000||1658764920||1658793000,2022-07-25T06:30:00.000-04:00||2022-07-25T10:02:00.000-06:00||2022-07-25T16:50:00.000-07:00,1658760060||1658773800||1658797500,2022-07-25T08:41:00.000-06:00||2022-07-25T11:30:00.000-07:00||2022-07-25T18:05:00.000-07:00,DEN||LAX||OAK,LGA||DEN||LAX,United||United||Delta,UA||UA||DL,Boeing 737-800||Boeing 737-800||Embraer 175 (Enhanced Winglets),15060||8880||4500,1621||848||338,coach||coach||coach
f19240985dd595cfe723642e36bc6bdd,2022-08-02,2022-08-22,DEN,IAD,VAA7AKEN,PT3H25M,0,False,False,True,252.09,285.6,8,1473.0,1661169600,2022-08-22T06:00:00.000-06:00,1661181900,2022-08-22T11:25:00.000-04:00,IAD,DEN,United,UA,Boeing 737-800,12300,1473,coach
f14f905f511a529d37863904bf9e537a,2022-08-23,2022-10-02,MIA,CLT,QVAHZNB3,PT13H40M,1,True,False,False,162.79,208.7,7,1652.0,1664749680||1664762400||1664793300,2022-10-02T18:28:00.000-04:00||2022-10-02T22:00:00.000-04:00||2022-10-03T06:35:00.000-04:00,1664760300||1664766420||1664798880,2022-10-02T21:25:00.000-04:00||2022-10-02T23:07:00.000-04:00||2022-10-03T08:08:00.000-04:00,LGA||DCA||CLT,MIA||LGA||DCA,American Airlines||American Airlines||American Airlines,AA||AA||AA,Boeing 737-800||Airbus A319||Airbus A319,10620||4020||5580,1104||221||327,coach||coach||coach
232c80ebd02a455ef45e0e319876c9e4,2022-04-22,2022-06-02,DEN,EWR,V7AIZNN1,PT9H54M,1,False,False,False,437.21,493.6,7,2729.0,1654216860||1654235640,2022-06-02T18:41:00.000-06:00||2022-06-02T22:54:00.000-07:00,1654223820||1654252500,2022-06-02T19:37:00.000-07:00||2022-06-03T06:35:00.000-04:00,PHX||EWR,DEN||PHX,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A321,6960||16860,590||2139,coach||coach
8defa5728c2863b2716f116ada19be4d,2022-06-30,2022-07-16,LAX,ATL,WAA4OKEN,PT8H10M,0,False,False,False,435.35,491.6,1,2345.0,1657974600||1657996200,2022-07-16T05:30:00.000-07:00||2022-07-16T13:30:00.000-05:00,1657989720||1658004000,2022-07-16T11:42:00.000-05:00||2022-07-16T16:40:00.000-04:00,ORD||ATL,LAX||ORD,United||United,UA||UA,Boeing 737 MAX 9||Embraer 175 (Enhanced Winglets),15120||7800,1745||600,coach||coach
3bc4709cc3ad4ed4a28b469e595ce1ff,2022-08-16,2022-09-02,ATL,SFO,KAUOA0MQ,PT8H23M,0,False,False,False,630.69,701.59,9,2494.0,1662155340||1662170700,2022-09-02T17:49:00.000-04:00||2022-09-02T21:05:00.000-05:00,1662164700||1662185520,2022-09-02T19:25:00.000-05:00||2022-09-02T23:12:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 757-200||Boeing 737-900,9360||14820,908||1586,coach||coach
940c4e268f5d8ce9102670e74da36fcd,2022-08-24,2022-08-25,LGA,CLT,G0AGZNB1,PT5H39M,0,True,False,False,174.88,211.6,7,564.0,1661424000||1661440500,2022-08-25T06:40:00.000-04:00||2022-08-25T11:15:00.000-04:00,1661430960||1661444340,2022-08-25T08:36:00.000-04:00||2022-08-25T12:19:00.000-04:00,RDU||CLT,LGA||RDU,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,6960||3840,434||130,coach||coach
22196572308dd0c9b3674072e1a8816f,2022-04-23,2022-06-20,LGA,SFO,KA0OA0MC,PT10H28M,0,False,False,False,593.49,661.6,7,3391.0,1655750400||1655767200,2022-06-20T14:40:00.000-04:00||2022-06-20T19:20:00.000-04:00,1655761560||1655788080,2022-06-20T17:46:00.000-04:00||2022-06-20T22:08:00.000-07:00,MCO||SFO,LGA||MCO,Delta||Alaska Airlines,DL||AS,Airbus A321||Boeing 737 MAX 9,11160||20880,952||2439,coach||coach
0370692332896e4c87c63822b75185c0,2022-08-14,2022-09-10,LAX,DEN,VAVNA0BG,PT6H23M,0,True,False,False,69.77,98.6,9,939.0,1662814800||1662832500,2022-09-10T06:00:00.000-07:00||2022-09-10T11:55:00.000-06:00,1662821400||1662837780,2022-09-10T08:50:00.000-06:00||2022-09-10T13:23:00.000-06:00,SLC||DEN,ONT||SLC,Delta||Delta,DL||DL,Boeing 737-800||,6600||5280,559||380,coach||coach
c8af5b9de225d592a8db6948a6c7de1f,2022-07-30,2022-08-14,ATL,SFO,QH4OAJMN,PT12H21M,0,False,False,False,422.33,482.11,2,2864.0,1660489200||1660515300||1660527660,2022-08-14T11:00:00.000-04:00||2022-08-14T15:15:00.000-07:00||2022-08-14T18:41:00.000-07:00,1660508340||1660519320||1660533660,2022-08-14T13:19:00.000-07:00||2022-08-14T16:22:00.000-07:00||2022-08-14T20:21:00.000-07:00,SEA||EUG||SFO,ATL||SEA||EUG,Alaska Airlines||Alaska Airlines||United,AS||AS||UA,Boeing 737-900||Dehavilland DHC-8 400||Airbus A319,19140||4020||6000,2178||234||452,coach||coach||coach
bf39f747d5536e3dd13c5dbe9b85a2d0,2022-05-13,2022-06-22,EWR,OAK,HAA0OQEN,PT11H1M,0,False,False,False,602.79,671.6,7,2796.0,1655922000||1655957100,2022-06-22T14:20:00.000-04:00||2022-06-22T21:05:00.000-07:00,1655943360||1655961660,2022-06-22T17:16:00.000-07:00||2022-06-22T22:21:00.000-07:00,LAX||OAK,EWR||LAX,United||Delta,UA||DL,Boeing 757-200||Embraer 175 (Enhanced Winglets),21360||4560,2458||338,coach||coach
45cf87acfb889dbe4ce9c79f439ff4fa,2022-06-14,2022-06-29,LAX,SFO,SAA7AHEN,PT1H27M,0,False,False,True,110.7,133.6,8,339.0,1656543600,2022-06-29T16:00:00.000-07:00,1656548820,2022-06-29T17:27:00.000-07:00,SFO,LAX,United,UA,Airbus A320,5220,339,coach
743c30c33346c7caf46babc968b6c2a3,2022-08-15,2022-09-16,BOS,ORD,V0AIZNN1,PT2H57M,0,False,False,True,241.86,274.6,7,862.0,1663345980,2022-09-16T12:33:00.000-04:00,1663356600,2022-09-16T14:30:00.000-05:00,ORD,BOS,American Airlines,AA,Boeing 737-800,10620,862,coach
d6f1d2e3a4acaa523cc57b9db0e84d99,2022-09-24,2022-11-07,DTW,BOS,TAVQA0ML,PT1H57M,0,False,False,True,152.56,178.6,9,622.0,1667823000,2022-11-07T07:10:00.000-05:00,1667830020,2022-11-07T09:07:00.000-05:00,BOS,DTW,Delta,DL,Airbus A321,7020,622,coach
860cc643a7e388a7177d1669207ae347,2022-08-24,2022-09-22,DTW,BOS,KAUOA0MQ,PT2H1M,0,False,False,True,245.58,278.6,9,622.0,1663885440,2022-09-22T18:24:00.000-04:00,1663892700,2022-09-22T20:25:00.000-04:00,BOS,DTW,Delta,DL,Airbus A321,7260,622,coach
e61f5ae9e6c41f96ecb7d7a17aa05782,2022-05-09,2022-06-17,LAX,ATL,VAA3AFEN,PT7H56M,1,False,False,False,479.07,538.6,2,2030.0,1655534100||1655554800,2022-06-17T23:35:00.000-07:00||2022-06-18T07:20:00.000-05:00,1655544780||1655562660,2022-06-18T04:33:00.000-05:00||2022-06-18T10:31:00.000-04:00,IAH||ATL,ONT||IAH,United||United,UA||UA,Boeing 737-900||Embraer 175 (Enhanced Winglets),10680||7860,1339||691,coach||coach
3dfc835ba4977ce1d75368623463c27a,2022-05-03,2022-05-23,JFK,ORD,KA7NA0MQ,PT6H30M,0,False,False,False,435.35,491.6,8,815.0,1653334500||1653349260,2022-05-23T15:35:00.000-04:00||2022-05-23T19:41:00.000-04:00,1653340200||1653357900,2022-05-23T17:10:00.000-04:00||2022-05-23T21:05:00.000-05:00,DCA||ORD,JFK||DCA,Delta||United,DL||UA,Embraer 175||Embraer 175 (Enhanced Winglets),5700||8640,221||594,coach||coach
d880cff305896c091250e31a75717eda,2022-08-17,2022-09-10,BOS,MIA,Q0AHZNN1,PT3H30M,0,False,False,True,245.58,278.6,5,1260.0,1662809400,2022-09-10T07:30:00.000-04:00,1662822000,2022-09-10T11:00:00.000-04:00,MIA,BOS,JetBlue Airways,B6,Boeing 737-800,12600,1260,coach
b35f58883705ea5e30b924beb465a62d,2022-09-06,2022-09-12,SFO,OAK,QAA0OKEN,PT10H14M,0,False,False,False,391.63,450.2,2,1351.0,1662997920||1663027200,2022-09-12T08:52:00.000-07:00||2022-09-12T17:00:00.000-07:00,1663006800||1663034760,2022-09-12T11:20:00.000-07:00||2022-09-12T19:06:00.000-07:00,SEA||OAK,SFO||SEA,United||Alaska Airlines,UA||AS,Airbus A319||Embraer 175,8880||7560,679||672,coach||coach
cd234d3c9487a47ea94d1a522e7b821a,2022-08-20,2022-09-07,SFO,DTW,SAA4KKBN,PT8H44M,0,True,False,False,208.37,247.6,9,2087.0,1662553860||1662580200,2022-09-07T05:31:00.000-07:00||2022-09-07T14:50:00.000-05:00,1662568980||1662585300,2022-09-07T11:43:00.000-05:00||2022-09-07T17:15:00.000-04:00,ORD||DTW,SFO||ORD,United||United,UA||UA,Boeing 757-300||Airbus A319,15120||5100,1847||240,coach||coach
87d6780dfe94766eff9a73b74c181e8c,2022-04-17,2022-05-16,DFW,IAD,VAA3JKEN,PT2H58M,0,False,False,True,252.09,285.6,8,1177.0,1652719740,2022-05-16T11:49:00.000-05:00,1652730420,2022-05-16T15:47:00.000-04:00,IAD,DFW,United,UA,Airbus A319,10680,1177,coach
ce915883634ed6270666659ad2250a70,2022-06-23,2022-07-04,LGA,ORD,TAA3AHES,PT2H55M,0,False,False,True,87.44,108.6,2,720.0,1656976500,2022-07-04T19:15:00.000-04:00,1656987000,2022-07-04T21:10:00.000-05:00,ORD,LGA,United,UA,Embraer 175 (Enhanced Winglets),10500,720,coach
d49cb5ec200fbb265666f983b9ef10ec,2022-05-01,2022-05-15,JFK,LAX,ZI7AUEL1,PT14H28M,1,False,False,False,300.47,352.21,7,3163.0,1652666340||1652698800,2022-05-15T21:59:00.000-04:00||2022-05-16T07:00:00.000-04:00,1652676960||1652718420,2022-05-16T00:56:00.000-04:00||2022-05-16T09:27:00.000-07:00,MCO||LAX,JFK||MCO,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A320,10620||19620,952||2211,coach||coach
4d3d0d90d309280cf29c7dcb9586b294,2022-09-08,2022-09-30,LAX,MIA,NH2OASMN,PT16H32M,1,False,False,False,426.04,487.19,2,3678.0,1664596200||1664634300,2022-09-30T20:50:00.000-07:00||2022-10-01T07:25:00.000-07:00,1664606460||1664655720,2022-09-30T23:41:00.000-07:00||2022-10-01T16:22:00.000-04:00,SEA||MIA,LAX||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Boeing 737-900,10260||21420,956||2722,coach||coach
3a040c3fa3dc95a0aee816f60264dbca,2022-06-24,2022-07-08,BOS,LGA,QL7QUEY5,PT1H24M,0,False,False,True,74.42,94.6,7,185.0,1657314000,2022-07-08T17:00:00.000-04:00,1657319040,2022-07-08T18:24:00.000-04:00,LGA,BOS,American Airlines,AA,Embraer 190,5040,185,coach
02df7856844051e1aa3423ee83bb680b,2022-06-12,2022-07-20,ATL,PHL,M0AIZNN1,PT5H19M,0,False,False,False,333.02,380.1,2,677.0,1658355540||1658369040,2022-07-20T18:19:00.000-04:00||2022-07-20T22:04:00.000-04:00,1658360460||1658374680,2022-07-20T19:41:00.000-04:00||2022-07-20T23:38:00.000-04:00,CLT||PHL,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,4920||5640,228||449,coach||coach
